epoch,accuracy,loss
933,1.0,0.008372064679861069
934,1.0,0.008335012942552567
935,1.0,0.008298231288790703
936,1.0,0.008261725306510925
937,1.0,0.008225494995713234
938,1.0,0.008189519867300987
939,1.0,0.008153816685080528
940,1.0,0.008118369616568089
941,1.0,0.008083190768957138
942,1.0,0.008048256859183311
943,1.0,0.008013572543859482
944,1.0,0.00797915831208229
945,1.0,0.007944970391690731
946,1.0,0.00791103858500719
947,1.0,0.007877353578805923
948,1.0,0.007843909785151482
949,1.0,0.007810700684785843
950,1.0,0.00777773093432188
951,1.0,0.0077449968084692955
952,1.0,0.007712489925324917
953,1.0,0.007680223323404789
954,1.0,0.007648169063031673
955,1.0,0.007616353686898947
956,1.0,0.00758475111797452
957,1.0,0.007553372997790575
958,1.0,0.007522216532379389
959,1.0,0.007491271011531353
960,1.0,0.0074605499394237995
961,1.0,0.007430032826960087
962,1.0,0.007399733643978834
963,1.0,0.007369648665189743
964,1.0,0.0073397522792220116
965,1.0,0.007310073357075453
966,1.0,0.007280600257217884
967,1.0,0.007251313421875238
968,1.0,0.007222240790724754
969,1.0,0.007193359546363354
970,1.0,0.007164675742387772
971,1.0,0.007136178202927113
972,1.0,0.007107885554432869
973,1.0,0.007079770788550377
974,1.0,0.00705185579136014
975,1.0,0.007024113088846207
976,1.0,0.006996563635766506
977,1.0,0.006969199515879154
978,1.0,0.006942016072571278
979,1.0,0.0069150058552622795
980,1.0,0.00688818097114563
981,1.0,0.0068615274503827095
982,1.0,0.006835047155618668
983,1.0,0.006808750797063112
984,1.0,0.006782629992812872
985,1.0,0.006756660528481007
986,1.0,0.006730871275067329
987,1.0,0.00670524500310421
988,1.0,0.0066797868348658085
989,1.0,0.006654496770352125
990,1.0,0.006629366427659988
991,1.0,0.006604399532079697
992,1.0,0.006579587236046791
993,1.0,0.006554947700351477
994,1.0,0.00653044693171978
995,1.0,0.006506108678877354
996,1.0,0.006481926888227463
997,1.0,0.006457903888076544
998,1.0,0.006434021517634392
999,1.0,0.006410297006368637
